cell_index,cell_id,annotation,x,y,time,embedding_index
2068,182_118,Cavity,118,-182,1,76
2069,182_119,Heart,119,-182,1,75
2070,182_120,Heart,120,-182,1,75
2071,182_121,Heart,121,-182,1,72
2072,182_122,Heart,122,-182,1,73
2073,182_123,Heart,123,-182,1,73
2074,182_124,Heart,124,-182,1,73
2075,182_125,Heart,125,-182,1,73
2076,182_126,Heart,126,-182,1,72
2077,182_127,Heart,127,-182,1,73
2078,182_128,Heart,128,-182,1,72
2079,182_129,Heart,129,-182,1,72
2080,182_130,AGM,130,-182,1,98
2081,182_131,AGM,131,-182,1,98
2082,182_132,AGM,132,-182,1,98
2083,182_133,AGM,133,-182,1,101
2084,182_134,AGM,134,-182,1,98
2085,182_135,AGM,135,-182,1,99
2086,182_136,AGM,136,-182,1,101
2087,182_137,AGM,137,-182,1,101
2088,182_138,Neural crest,138,-182,1,64
2089,182_139,Neural crest,139,-182,1,64
2090,182_140,Neural crest,140,-182,1,68
2091,182_141,Neural crest,141,-182,1,102
2092,182_142,Neural crest,142,-182,1,101
2093,182_143,Neural crest,143,-182,1,100
2094,182_144,Sclerotome,144,-182,1,101
2095,182_145,Sclerotome,145,-182,1,100
2096,182_146,Sclerotome,146,-182,1,100
2097,182_147,Sclerotome,147,-182,1,100
2098,182_148,Sclerotome,148,-182,1,97
2099,182_149,Sclerotome,149,-182,1,100
2100,182_150,Sclerotome,150,-182,1,100
2101,182_151,Sclerotome,151,-182,1,100
2102,182_152,Sclerotome,152,-182,1,100
2103,182_153,Mesenchyme,153,-182,1,103
2104,182_154,Mesenchyme,154,-182,1,109
2105,182_155,Mesenchyme,155,-182,1,109
2106,182_156,Mesenchyme,156,-182,1,109
2107,183_105,Cavity,105,-183,1,75
2108,183_106,Heart,106,-183,1,75
2109,183_107,Heart,107,-183,1,74
2110,183_108,Heart,108,-183,1,74
2111,183_109,Heart,109,-183,1,75
2112,183_110,Heart,110,-183,1,75
2113,183_111,Heart,111,-183,1,75
2114,183_112,Heart,112,-183,1,73
2115,183_113,Heart,113,-183,1,75
2116,183_114,Cavity,114,-183,1,76
2117,183_115,Cavity,115,-183,1,76
2118,183_116,Cavity,116,-183,1,76
2119,183_117,Cavity,117,-183,1,76
2120,183_118,Heart,118,-183,1,75
2121,183_119,Heart,119,-183,1,75
2122,183_120,Heart,120,-183,1,72
2123,183_121,Heart,121,-183,1,73
2124,183_122,Heart,122,-183,1,73
2125,183_123,Heart,123,-183,1,75
2126,183_124,Heart,124,-183,1,72
2127,183_125,Heart,125,-183,1,73
2128,183_126,Heart,126,-183,1,73
2129,183_127,Heart,127,-183,1,73
2130,183_128,Heart,128,-183,1,72
2131,183_129,AGM,129,-183,1,65
2132,183_130,AGM,130,-183,1,98
2133,183_131,AGM,131,-183,1,98
2134,183_132,AGM,132,-183,1,98
2135,183_133,AGM,133,-183,1,98
2136,183_134,AGM,134,-183,1,101
2137,183_135,AGM,135,-183,1,101
2138,183_136,AGM,136,-183,1,101
2139,183_137,Neural crest,137,-183,1,101
2140,183_138,Neural crest,138,-183,1,102
2141,183_139,Neural crest,139,-183,1,70
2142,183_140,Neural crest,140,-183,1,68
2143,183_141,Neural crest,141,-183,1,68
2144,183_142,Neural crest,142,-183,1,102
2145,183_143,Neural crest,143,-183,1,101
2146,183_144,Neural crest,144,-183,1,103
2147,183_145,Neural crest,145,-183,1,100
2148,183_146,Sclerotome,146,-183,1,100
2149,183_147,Sclerotome,147,-183,1,100
2150,183_148,Sclerotome,148,-183,1,100
2151,183_149,Sclerotome,149,-183,1,100
2152,183_150,Sclerotome,150,-183,1,100
2153,183_151,Neural crest,151,-183,1,100
2154,183_152,Sclerotome,152,-183,1,100
2155,183_153,Neural crest,153,-183,1,109
2156,183_154,Mesenchyme,154,-183,1,109
2157,183_155,Mesenchyme,155,-183,1,109
2158,183_156,Mesenchyme,156,-183,1,94
2159,184_105,Cavity,105,-184,1,75
2160,184_106,Heart,106,-184,1,74
2161,184_107,Heart,107,-184,1,75
2162,184_108,Heart,108,-184,1,75
2163,184_109,Heart,109,-184,1,75
2164,184_110,Heart,110,-184,1,75
2165,184_111,Heart,111,-184,1,75
2166,184_112,Heart,112,-184,1,77
2167,184_113,Heart,113,-184,1,75
2168,184_114,Heart,114,-184,1,75
2169,184_115,Cavity,115,-184,1,76
2170,184_116,Cavity,116,-184,1,76
2171,184_117,Cavity,117,-184,1,75
2172,184_118,Heart,118,-184,1,73
2173,184_119,Heart,119,-184,1,74
2174,184_120,Heart,120,-184,1,75
2175,184_121,Heart,121,-184,1,73
2176,184_122,Heart,122,-184,1,72
2177,184_123,Cavity,123,-184,1,85
2178,184_124,Heart,124,-184,1,73
2179,184_125,Heart,125,-184,1,73
2180,184_126,Heart,126,-184,1,73
2181,184_127,Heart,127,-184,1,72
2182,184_128,Heart,128,-184,1,72
2183,184_129,AGM,129,-184,1,64
2184,184_130,AGM,130,-184,1,98
2185,184_131,AGM,131,-184,1,98
2186,184_132,AGM,132,-184,1,98
2187,184_133,AGM,133,-184,1,102
2188,184_134,AGM,134,-184,1,101
2189,184_135,AGM,135,-184,1,101
2190,184_136,AGM,136,-184,1,103
2191,184_137,Neural crest,137,-184,1,102
2192,184_138,Neural crest,138,-184,1,101
2193,184_139,Neural crest,139,-184,1,69
2194,184_140,Neural crest,140,-184,1,69
2195,184_141,Neural crest,141,-184,1,68
2196,184_142,Neural crest,142,-184,1,102
2197,184_143,Neural crest,143,-184,1,102
2198,184_144,Neural crest,144,-184,1,100
2199,184_145,Neural crest,145,-184,1,103
2200,184_146,Neural crest,146,-184,1,100
2201,184_147,Neural crest,147,-184,1,103
2202,184_148,Neural crest,148,-184,1,103
2203,184_149,Neural crest,149,-184,1,103
2204,184_150,Neural crest,150,-184,1,103
2205,184_151,Neural crest,151,-184,1,100
2206,184_152,Neural crest,152,-184,1,100
2207,184_153,Mesenchyme,153,-184,1,92
2208,184_154,Cavity,154,-184,1,90
2209,184_155,Mesenchyme,155,-184,1,109
2210,184_156,Cavity,156,-184,1,94
2211,185_105,Cavity,105,-185,1,85
2212,185_106,Heart,106,-185,1,74
2213,185_107,Heart,107,-185,1,75
2214,185_108,Heart,108,-185,1,74
2215,185_109,Heart,109,-185,1,74
2216,185_110,Heart,110,-185,1,75
2217,185_111,Heart,111,-185,1,75
2218,185_112,Heart,112,-185,1,75
2219,185_113,Heart,113,-185,1,75
2220,185_114,Heart,114,-185,1,74
2221,185_115,Heart,115,-185,1,74
2222,185_116,Heart,116,-185,1,74
2223,185_117,Heart,117,-185,1,75
2224,185_118,Heart,118,-185,1,72
2225,185_119,Heart,119,-185,1,72
2226,185_120,Heart,120,-185,1,74
2227,185_121,Heart,121,-185,1,72
2228,185_122,Heart,122,-185,1,72
2229,185_123,Cavity,123,-185,1,84
2230,185_124,Heart,124,-185,1,74
2231,185_125,Heart,125,-185,1,72
2232,185_126,Heart,126,-185,1,73
2233,185_127,Heart,127,-185,1,73
2234,185_128,Heart,128,-185,1,73
2235,185_129,Branchial arch,129,-185,1,64
2236,185_130,Liver,130,-185,1,98
2237,185_131,AGM,131,-185,1,98
2238,185_132,AGM,132,-185,1,96
2239,185_133,AGM,133,-185,1,98
2240,185_134,AGM,134,-185,1,64
2241,185_135,AGM,135,-185,1,96
2242,185_136,Neural crest,136,-185,1,102
2243,185_137,Neural crest,137,-185,1,98
2244,185_138,Neural crest,138,-185,1,102
2245,185_139,Neural crest,139,-185,1,68
2246,185_140,Neural crest,140,-185,1,68
2247,185_141,Neural crest,141,-185,1,102
2248,185_142,Neural crest,142,-185,1,102
2249,185_143,Neural crest,143,-185,1,101
2250,185_144,Neural crest,144,-185,1,102
2251,185_145,Neural crest,145,-185,1,103
2252,185_146,Neural crest,146,-185,1,102
2253,185_147,Neural crest,147,-185,1,103
2254,185_148,Neural crest,148,-185,1,103
2255,185_149,Neural crest,149,-185,1,103
2256,185_150,Neural crest,150,-185,1,103
2257,185_151,Neural crest,151,-185,1,103
2258,185_152,Neural crest,152,-185,1,100
2259,185_153,Neural crest,153,-185,1,103
2260,185_154,Cavity,154,-185,1,94
2261,185_155,Mesenchyme,155,-185,1,109
2262,185_156,Mesenchyme,156,-185,1,94
2263,186_106,Cavity,106,-186,1,77
2264,186_107,Heart,107,-186,1,74
2265,186_108,Heart,108,-186,1,74
2266,186_109,Heart,109,-186,1,74
2267,186_110,Heart,110,-186,1,74
2268,186_111,Heart,111,-186,1,74
2269,186_112,Heart,112,-186,1,74
2270,186_113,Heart,113,-186,1,74
2271,186_114,Heart,114,-186,1,74
2272,186_115,Heart,115,-186,1,72
2273,186_116,Heart,116,-186,1,72
2274,186_117,Heart,117,-186,1,72
2275,186_118,Heart,118,-186,1,74
2276,186_119,Heart,119,-186,1,72
2277,186_120,Heart,120,-186,1,74
2278,186_121,Heart,121,-186,1,72
2279,186_122,Heart,122,-186,1,72
2280,186_123,Cavity,123,-186,1,85
2281,186_124,Heart,124,-186,1,73
2282,186_125,Heart,125,-186,1,72
2283,186_126,Heart,126,-186,1,73
2284,186_127,Heart,127,-186,1,72
2285,186_128,Heart,128,-186,1,65
2286,186_129,Branchial arch,129,-186,1,98
2287,186_130,Liver,130,-186,1,64
2288,186_131,Liver,131,-186,1,98
2289,186_132,Branchial arch,132,-186,1,98
2290,186_133,Branchial arch,133,-186,1,98
2291,186_134,Branchial arch,134,-186,1,98
2292,186_135,Neural crest,135,-186,1,102
2293,186_136,Neural crest,136,-186,1,100
2294,186_137,Neural crest,137,-186,1,101
2295,186_138,Neural crest,138,-186,1,102
2296,186_139,Neural crest,139,-186,1,68
2297,186_140,Neural crest,140,-186,1,68
2298,186_141,Neural crest,141,-186,1,102
2299,186_142,Neural crest,142,-186,1,103
2300,186_143,Neural crest,143,-186,1,103
2301,186_144,Neural crest,144,-186,1,103
2302,186_145,Neural crest,145,-186,1,100
2303,186_146,Neural crest,146,-186,1,100
2304,186_147,Neural crest,147,-186,1,103
2305,186_148,Neural crest,148,-186,1,100
2306,186_149,Neural crest,149,-186,1,103
2307,186_150,Neural crest,150,-186,1,100
2308,186_151,Neural crest,151,-186,1,103
2309,186_152,Neural crest,152,-186,1,103
2310,186_153,Neural crest,153,-186,1,103
2311,186_154,Mesenchyme,154,-186,1,94
2312,186_155,Mesenchyme,155,-186,1,109
2313,186_156,Mesenchyme,156,-186,1,94
2314,187_106,Cavity,106,-187,1,44
2315,187_107,Cavity,107,-187,1,74
2316,187_108,Heart,108,-187,1,74
2317,187_109,Heart,109,-187,1,74
2318,187_110,Heart,110,-187,1,74
2319,187_111,Heart,111,-187,1,74
2320,187_112,Heart,112,-187,1,74
2321,187_113,Heart,113,-187,1,74
2322,187_114,Heart,114,-187,1,74
2323,187_115,Heart,115,-187,1,72
2324,187_116,Heart,116,-187,1,72
2325,187_117,Heart,117,-187,1,72
2326,187_118,Heart,118,-187,1,72
2327,187_119,Heart,119,-187,1,72
2328,187_120,Heart,120,-187,1,72
2329,187_121,Heart,121,-187,1,72
2330,187_122,Heart,122,-187,1,72
2331,187_123,Heart,123,-187,1,74
2332,187_124,Heart,124,-187,1,72
2333,187_125,Heart,125,-187,1,72
2334,187_126,Heart,126,-187,1,72
2335,187_127,Heart,127,-187,1,72
2336,187_128,Branchial arch,128,-187,1,65
2337,187_129,Branchial arch,129,-187,1,64
2338,187_130,Branchial arch,130,-187,1,65
2339,187_131,Liver,131,-187,1,65
2340,187_132,Liver,132,-187,1,98
2341,187_133,Branchial arch,133,-187,1,98
2342,187_134,Neural crest,134,-187,1,66
2343,187_135,Neural crest,135,-187,1,68
2344,187_136,Neural crest,136,-187,1,68
2345,187_137,Neural crest,137,-187,1,68
2346,187_138,Neural crest,138,-187,1,68
2347,187_139,Neural crest,139,-187,1,68
2348,187_140,Neural crest,140,-187,1,68
2349,187_141,Neural crest,141,-187,1,68
2350,187_142,Neural crest,142,-187,1,100
2351,187_143,Neural crest,143,-187,1,103
2352,187_144,Neural crest,144,-187,1,103
2353,187_145,Neural crest,145,-187,1,103
2354,187_146,Neural crest,146,-187,1,103
2355,187_147,Neural crest,147,-187,1,71
2356,187_148,Neural crest,148,-187,1,103
2357,187_149,Neural crest,149,-187,1,103
2358,187_150,Neural crest,150,-187,1,71
2359,187_151,Neural crest,151,-187,1,103
2360,187_152,Neural crest,152,-187,1,103
2361,187_153,Neural crest,153,-187,1,100
2362,187_154,Mesenchyme,154,-187,1,109
2363,187_155,Mesenchyme,155,-187,1,109
2364,187_156,Mesenchyme,156,-187,1,94
2365,188_106,Cavity,106,-188,1,82
2366,188_107,Cavity,107,-188,1,74
2367,188_108,Heart,108,-188,1,74
2368,188_109,Heart,109,-188,1,74
2369,188_110,Heart,110,-188,1,74
2370,188_111,Heart,111,-188,1,74
2371,188_112,Heart,112,-188,1,72
2372,188_113,Heart,113,-188,1,72
2373,188_114,Heart,114,-188,1,72
2374,188_115,Heart,115,-188,1,72
2375,188_116,Heart,116,-188,1,72
2376,188_117,Heart,117,-188,1,72
2377,188_118,Heart,118,-188,1,72
2378,188_119,Heart,119,-188,1,72
2379,188_120,Heart,120,-188,1,72
2380,188_121,Heart,121,-188,1,72
2381,188_122,Heart,122,-188,1,72
2382,188_123,Heart,123,-188,1,72
2383,188_124,Heart,124,-188,1,72
2384,188_125,Heart,125,-188,1,72
2385,188_126,Heart,126,-188,1,72
2386,188_127,Heart,127,-188,1,72
2387,188_128,Branchial arch,128,-188,1,65
2388,188_129,Branchial arch,129,-188,1,64
2389,188_130,Branchial arch,130,-188,1,66
2390,188_131,Liver,131,-188,1,98
2391,188_132,Branchial arch,132,-188,1,98
2392,188_133,Branchial arch,133,-188,1,65
2393,188_134,Neural crest,134,-188,1,68
2394,188_135,Neural crest,135,-188,1,102
2395,188_136,Neural crest,136,-188,1,68
2396,188_137,Neural crest,137,-188,1,68
2397,188_138,Neural crest,138,-188,1,102
2398,188_139,Neural crest,139,-188,1,102
2399,188_140,Neural crest,140,-188,1,68
2400,188_141,Neural crest,141,-188,1,100
2401,188_142,Neural crest,142,-188,1,103
2402,188_143,Neural crest,143,-188,1,103
2403,188_144,Neural crest,144,-188,1,103
2404,188_145,Neural crest,145,-188,1,103
2405,188_146,Neural crest,146,-188,1,103
2406,188_147,Neural crest,147,-188,1,103
2407,188_148,Neural crest,148,-188,1,71
2408,188_149,Neural crest,149,-188,1,103
2409,188_150,Neural crest,150,-188,1,103
2410,188_151,Neural crest,151,-188,1,100
2411,188_152,Neural crest,152,-188,1,103
2412,188_153,Neural crest,153,-188,1,103
2413,188_154,Mesenchyme,154,-188,1,43
2414,188_155,Mesenchyme,155,-188,1,109
2415,188_156,Mesenchyme,156,-188,1,94
2416,189_107,Cavity,107,-189,1,75
2417,189_108,Heart,108,-189,1,73
2418,189_109,Heart,109,-189,1,74
2419,189_110,Heart,110,-189,1,72
2420,189_111,Heart,111,-189,1,72
2421,189_112,Heart,112,-189,1,72
2422,189_113,Heart,113,-189,1,72
2423,189_114,Heart,114,-189,1,72
2424,189_115,Heart,115,-189,1,72
2425,189_116,Heart,116,-189,1,72
2426,189_117,Heart,117,-189,1,72
2427,189_118,Heart,118,-189,1,72
2428,189_119,Heart,119,-189,1,72
2429,189_120,Heart,120,-189,1,72
2430,189_121,Heart,121,-189,1,72
2431,189_122,Heart,122,-189,1,72
2432,189_123,Heart,123,-189,1,74
2433,189_124,Heart,124,-189,1,72
2434,189_125,Heart,125,-189,1,72
2435,189_126,Heart,126,-189,1,72
2436,189_127,Heart,127,-189,1,72
2437,189_128,Branchial arch,128,-189,1,66
2438,189_129,Branchial arch,129,-189,1,64
2439,189_130,Branchial arch,130,-189,1,64
2440,189_131,Branchial arch,131,-189,1,64
2441,189_132,Branchial arch,132,-189,1,98
2442,189_133,Branchial arch,133,-189,1,66
2443,189_134,Neural crest,134,-189,1,68
2444,189_135,Neural crest,135,-189,1,102
2445,189_136,Neural crest,136,-189,1,68
2446,189_137,Neural crest,137,-189,1,68
2447,189_138,Neural crest,138,-189,1,68
2448,189_139,Neural crest,139,-189,1,68
2449,189_140,Neural crest,140,-189,1,71
2450,189_141,Neural crest,141,-189,1,71
2451,189_142,Neural crest,142,-189,1,71
2452,189_143,Neural crest,143,-189,1,102
2453,189_144,Neural crest,144,-189,1,103
2454,189_145,Neural crest,145,-189,1,103
2455,189_146,Neural crest,146,-189,1,103
2456,189_147,Neural crest,147,-189,1,71
2457,189_148,Neural crest,148,-189,1,103
2458,189_149,Neural crest,149,-189,1,103
2459,189_150,Neural crest,150,-189,1,100
2460,189_151,Neural crest,151,-189,1,100
2461,189_152,Neural crest,152,-189,1,103
2462,189_153,Neural crest,153,-189,1,103
2463,189_154,Mesenchyme,154,-189,1,92
2464,189_155,Mesenchyme,155,-189,1,109
2465,189_156,Mesenchyme,156,-189,1,109
2466,190_107,Cavity,107,-190,1,86
2467,190_108,Heart,108,-190,1,72
2468,190_109,Heart,109,-190,1,75
2469,190_110,Heart,110,-190,1,72
2470,190_111,Heart,111,-190,1,74
2471,190_112,Heart,112,-190,1,74
2472,190_113,Heart,113,-190,1,72
2473,190_114,Heart,114,-190,1,74
2474,190_115,Heart,115,-190,1,72
2475,190_116,Heart,116,-190,1,72
2476,190_117,Heart,117,-190,1,72
2477,190_118,Heart,118,-190,1,72
2478,190_119,Heart,119,-190,1,72
2479,190_120,Heart,120,-190,1,72
2480,190_121,Heart,121,-190,1,72
2481,190_122,Heart,122,-190,1,72
2482,190_123,Heart,123,-190,1,72
2483,190_124,Heart,124,-190,1,72
2484,190_125,Heart,125,-190,1,72
2485,190_126,Heart,126,-190,1,72
2486,190_127,Branchial arch,127,-190,1,72
2487,190_128,Branchial arch,128,-190,1,65
2488,190_129,Branchial arch,129,-190,1,65
2489,190_130,Branchial arch,130,-190,1,65
2490,190_131,Branchial arch,131,-190,1,98
2491,190_132,Branchial arch,132,-190,1,102
2492,190_133,Neural crest,133,-190,1,68
2493,190_134,Neural crest,134,-190,1,68
2494,190_135,Neural crest,135,-190,1,68
2495,190_136,Neural crest,136,-190,1,68
2496,190_137,Neural crest,137,-190,1,68
2497,190_138,Neural crest,138,-190,1,71
2498,190_139,Neural crest,139,-190,1,101
2499,190_140,Neural crest,140,-190,1,71
2500,190_141,Neural crest,141,-190,1,103
2501,190_142,Neural crest,142,-190,1,71
2502,190_143,Neural crest,143,-190,1,70
2503,190_144,Neural crest,144,-190,1,103
2504,190_145,Neural crest,145,-190,1,103
2505,190_146,Neural crest,146,-190,1,103
2506,190_147,Neural crest,147,-190,1,103
2507,190_148,Neural crest,148,-190,1,103
2508,190_149,Neural crest,149,-190,1,103
2509,190_150,Neural crest,150,-190,1,103
2510,190_151,Neural crest,151,-190,1,100
2511,190_152,Neural crest,152,-190,1,71
2512,190_153,Neural crest,153,-190,1,103
2513,190_154,Mesenchyme,154,-190,1,109
2514,190_155,Mesenchyme,155,-190,1,109
2515,190_156,Mesenchyme,156,-190,1,94
2516,191_107,Cavity,107,-191,1,81
2517,191_108,Heart,108,-191,1,75
2518,191_109,Heart,109,-191,1,72
2519,191_110,Heart,110,-191,1,74
2520,191_111,Heart,111,-191,1,74
2521,191_112,Heart,112,-191,1,74
2522,191_113,Heart,113,-191,1,72
2523,191_114,Heart,114,-191,1,72
2524,191_115,Heart,115,-191,1,72
2525,191_116,Heart,116,-191,1,72
2526,191_117,Heart,117,-191,1,72
2527,191_118,Heart,118,-191,1,72
2528,191_119,Heart,119,-191,1,72
2529,191_120,Heart,120,-191,1,72
2530,191_121,Heart,121,-191,1,72
2531,191_122,Heart,122,-191,1,72
2532,191_123,Heart,123,-191,1,73
2533,191_124,Cavity,124,-191,1,73
2534,191_125,Heart,125,-191,1,73
2535,191_126,Heart,126,-191,1,72
2536,191_127,Branchial arch,127,-191,1,65
2537,191_128,Branchial arch,128,-191,1,64
2538,191_129,Branchial arch,129,-191,1,65
2539,191_130,Branchial arch,130,-191,1,65
2540,191_131,Branchial arch,131,-191,1,64
2541,191_132,Branchial arch,132,-191,1,102
2542,191_133,Neural crest,133,-191,1,68
2543,191_134,Neural crest,134,-191,1,68
2544,191_135,Neural crest,135,-191,1,68
2545,191_136,Neural crest,136,-191,1,68
2546,191_137,Neural crest,137,-191,1,68
2547,191_138,Neural crest,138,-191,1,69
2548,191_139,Neural crest,139,-191,1,68
2549,191_140,Neural crest,140,-191,1,71
2550,191_141,Neural crest,141,-191,1,70
2551,191_142,Neural crest,142,-191,1,71
2552,191_143,Neural crest,143,-191,1,71
2553,191_144,Neural crest,144,-191,1,100
2554,191_145,Neural crest,145,-191,1,71
2555,191_146,Neural crest,146,-191,1,103
2556,191_147,Neural crest,147,-191,1,103
2557,191_148,Neural crest,148,-191,1,103
2558,191_149,Neural crest,149,-191,1,100
2559,191_150,Sclerotome,150,-191,1,100
2560,191_151,Sclerotome,151,-191,1,100
2561,191_152,Neural crest,152,-191,1,103
2562,191_153,Neural crest,153,-191,1,109
2563,191_154,Mesenchyme,154,-191,1,94
2564,191_155,Mesenchyme,155,-191,1,109
2565,191_156,Mesenchyme,156,-191,1,109
2566,192_108,Heart,108,-192,1,74
2567,192_109,Heart,109,-192,1,74
2568,192_110,Heart,110,-192,1,74
2569,192_111,Heart,111,-192,1,72
2570,192_112,Heart,112,-192,1,72
2571,192_113,Heart,113,-192,1,72
2572,192_114,Heart,114,-192,1,72
2573,192_115,Heart,115,-192,1,72
2574,192_116,Heart,116,-192,1,72
2575,192_117,Heart,117,-192,1,72
2576,192_118,Heart,118,-192,1,72
2577,192_119,Heart,119,-192,1,74
2578,192_120,Heart,120,-192,1,72
2579,192_121,Heart,121,-192,1,72
2580,192_122,Heart,122,-192,1,72
2581,192_123,Cavity,123,-192,1,73
2582,192_124,Cavity,124,-192,1,73
2583,192_125,Cavity,125,-192,1,73
2584,192_126,Branchial arch,126,-192,1,67
2585,192_127,Branchial arch,127,-192,1,72
2586,192_128,Branchial arch,128,-192,1,67
2587,192_129,Branchial arch,129,-192,1,66
2588,192_130,Branchial arch,130,-192,1,64
2589,192_131,Branchial arch,131,-192,1,64
2590,192_132,Branchial arch,132,-192,1,68
2591,192_133,Neural crest,133,-192,1,68
2592,192_134,Neural crest,134,-192,1,68
2593,192_135,Neural crest,135,-192,1,69
2594,192_136,Neural crest,136,-192,1,68
2595,192_137,Neural crest,137,-192,1,68
2596,192_138,Neural crest,138,-192,1,68
2597,192_139,Neural crest,139,-192,1,68
2598,192_140,Neural crest,140,-192,1,71
2599,192_141,Neural crest,141,-192,1,70
2600,192_142,Neural crest,142,-192,1,103
2601,192_143,Neural crest,143,-192,1,71
2602,192_144,Neural crest,144,-192,1,103
2603,192_145,Neural crest,145,-192,1,103
2604,192_146,Cavity,146,-192,1,63
2605,192_147,Neural crest,147,-192,1,31
2606,192_148,Neural crest,148,-192,1,103
2607,192_149,Neural crest,149,-192,1,100
2608,192_150,Sclerotome,150,-192,1,100
2609,192_151,Sclerotome,151,-192,1,100
2610,192_152,Neural crest,152,-192,1,100
2611,192_153,Neural crest,153,-192,1,103
2612,192_154,Mesenchyme,154,-192,1,2
2613,192_155,Mesenchyme,155,-192,1,2
2614,192_156,Mesenchyme,156,-192,1,109
2615,193_108,Cavity,108,-193,1,87
2616,193_109,Heart,109,-193,1,74
2617,193_110,Heart,110,-193,1,74
2618,193_111,Heart,111,-193,1,74
2619,193_112,Heart,112,-193,1,74
2620,193_113,Heart,113,-193,1,72
2621,193_114,Heart,114,-193,1,72
2622,193_115,Heart,115,-193,1,72
2623,193_116,Heart,116,-193,1,72
2624,193_117,Heart,117,-193,1,72
2625,193_118,Heart,118,-193,1,72
2626,193_119,Heart,119,-193,1,73
2627,193_120,Heart,120,-193,1,72
2628,193_121,Heart,121,-193,1,72
2629,193_122,Heart,122,-193,1,72
2630,193_123,Cavity,123,-193,1,73
2631,193_124,Cavity,124,-193,1,73
2632,193_125,Cavity,125,-193,1,73
2633,193_126,Branchial arch,126,-193,1,65
2634,193_127,Branchial arch,127,-193,1,66
2635,193_128,Branchial arch,128,-193,1,66
2636,193_129,Branchial arch,129,-193,1,64
2637,193_130,Branchial arch,130,-193,1,99
2638,193_131,Branchial arch,131,-193,1,64
2639,193_132,Neural crest,132,-193,1,69
2640,193_133,Neural crest,133,-193,1,68
2641,193_134,Neural crest,134,-193,1,68
2642,193_135,Neural crest,135,-193,1,102
2643,193_136,Neural crest,136,-193,1,68
2644,193_137,Neural crest,137,-193,1,71
2645,193_138,Neural crest,138,-193,1,69
2646,193_139,Neural crest,139,-193,1,70
2647,193_140,Neural crest,140,-193,1,68
2648,193_141,Neural crest,141,-193,1,70
2649,193_142,Neural crest,142,-193,1,68
2650,193_143,Neural crest,143,-193,1,63
2651,193_144,Neural crest,144,-193,1,71
2652,193_145,Neural crest,145,-193,1,103
2653,193_146,Neural crest,146,-193,1,71
2654,193_147,Neural crest,147,-193,1,103
2655,193_148,Neural crest,148,-193,1,100
2656,193_149,Sclerotome,149,-193,1,100
2657,193_150,Sclerotome,150,-193,1,100
2658,193_151,Sclerotome,151,-193,1,100
2659,193_152,Neural crest,152,-193,1,103
2660,193_153,Mesenchyme,153,-193,1,109
2661,193_154,Mesenchyme,154,-193,1,42
2662,193_155,Mesenchyme,155,-193,1,2
2663,193_156,Mesenchyme,156,-193,1,109
2664,194_109,Cavity,109,-194,1,80
2665,194_110,Cavity,110,-194,1,74
2666,194_111,Heart,111,-194,1,74
2667,194_112,Heart,112,-194,1,74
2668,194_113,Heart,113,-194,1,72
2669,194_114,Heart,114,-194,1,74
2670,194_115,Heart,115,-194,1,72
2671,194_116,Branchial arch,116,-194,1,65
